а__,39851
і__,24514
__н,22227
__п,21430
я__,18131
е__,17918
ы__,16882
__с,16189
ў__,15461
__з,14079
__а,13440
__я,12444
у__,11252
__к,11130
_па,10773
__д,10662
ь__,10487
__в,10425
_на,10331
__м,10146
__б,9902
м__,9828
__і,9779
о__,9029
__т,9021
на_,8859
__г,8324
ць_,7984
_не,7624
не_,7560
й__,7269
_і_,6827
_ка,6647
__ў,6520
ся_,6036
_пр,5921
х__,5755
аў_,5744
__р,5743
_за,5336
__у,5232
к__,4927
лі_,4858
__ш,4803
пра,4543
_ад,4423
__л,4414
ю__,4365
з__,4346
н__,4327
кі_,4311
_як,4268
ава,4204
_да,4082
ла_,4035
ала,3774
д__,3737
ай_,3736
то_,3586
ны_,3577
__ч,3497
_ра,3493
ам_,3447
_з_,3355
га_,3342
алі,3314
дзе,3302
_ў_,3270
ага,3200
_ма,3194
_гэ,3187
ста,3184
гэт,3178
_та,3174
_шт,3138
пад,3104
__ц,3090
што,3089
_я_,3023
_вы,2996
ца_,2981
мі_,2943
цца,2912
__х,2910
_бы,2906
ым_,2896
ара,2781
_бо,2762
ыя_,2745
_у_,2708
р__,2652
дзі,2642
аць,2605
аза,2595
_ст,2581
__ж,2518
ае_,2499
_ва,2444
__ё,2443
ад_,2411
раз,2407
го_,2407
але,2400
пры,2386
да_,2349
асц,2348
ўся,2348
_ча,2342
кал,2342
_са,2296
ка_,2274
та_,2244
ых_,2236
лас,2231
ска,2230
ці_,2184
ая_,2158
ада,2124
ён_,2083
пер,2073
ра_,2070
тра,2048
ана,2026
т__,2022
_сп,2007
_ён,2005
адз,2004
_га,1999
_дз,1988
ва_,1982
_мо,1972
ты_,1959
вал,1933
эта,1917
аст,1899
яго,1884
_св,1881
ім_,1879
ера,1835
іх_,1824
с__,1814
_яг,1791
як_,1785
оль,1771
ды_,1767
ры_,1757
так,1756
нас,1727
каз,1725
был,1701
_ск,1689
ле_,1685
ні_,1682
ася,1679
аве,1676
бог,1674
_то,1668
рас,1654
чы_,1647
амі,1645
ыў_,1638
б__,1637
_а_,1636
ой_,1617
_ал,1612
ую_,1605
ма_,1601
сці,1601
які,1596
му_,1588
_пе,1579
заў,1578
ар_,1572
_ве,1556
ку_,1542
ак_,1540
_аб,1538
оў_,1523
_ні,1516
лав,1495
тан,1490
ары,1474
раў,1474
кан,1452
рад,1440
огш,1439
_во,1433
ным,1422
стр,1409
_тр,1407
_ты,1393
апі,1386
зна,1375
най,1363
сам,1357
вы_,1337
анн,1319
рав,1319
зе_,1316
льк,1313
ачы,1300
ля_,1300
ькі,1297
ія_,1295
ліс,1282
_ба,1276
ван,1267
ныя,1263
аві,1259
_су,1258
мы_,1243
кія,1237
іта,1235
іць,1231
пав,1225
це_,1216
адн,1215
аль,1215
спа,1209
ака,1204
_ла,1203
аўс,1200
эты,1199
ама,1197
пал,1197
раб,1195
_ўс,1190
ш__,1190
ша_,1184
вар,1180
льн,1180
нав,1176
ль_,1174
_кр,1174
ло_,1173
_ян,1165
_зн,1163
_кі,1163
іся,1145
жа_,1139
аб_,1139
тры,1137
нік,1125
нне,1125
акі,1120
дна,1115
_ме,1111
дар,1107
кап,1106
кам,1103
ыць,1103
тым,1099
час,1094
за_,1093
пак,1091
кар,1089
гша,1079
ах_,1079
зар,1079
па_,1076
лен,1075
_по,1069
там,1064
таў,1062
нуў,1059
ваў,1057
наў,1055
сць,1049
_нэ,1044
ран,1043
наг,1041
ілі,1040
адк,1031
ня_,1027
_мы,1026
іва,1025
ас_,1015
_ус,1015
ель,1014
пас,1012
_вя,1007
іка,1007
ных,1002
сва,1002
вац,1001
аро,1000
ё__,994
ыла,990
шы_,989
ж__,985
тар,985
ало,980
_зд,979
ыло,972
__ф,969
іў_,962
ацц,961
кры,960
тва,960
даў,954
іла,954
аўт,954
ючы,952
піт,932
аны,931
ан_,926
ады,924
ння,918
рам,917
аму,916
_ці,911
кім,909
вер,906
_ня,905
нам,905
тол,905
_ды,893
ача,889
дзя,886
_ця,881
_мя,881
бе_,879
ход,872
мал,869
аго,868
_бе,868
ако,868
_ду,867
_сл,865
ну_,863
_ся,862
ялі,860
над,860
ыма,859
чын,856
_ха,856
апа,854
ога,853
_жа,837
одз,831
ора,831
рац,829
кав,829
еда,825
каб,824
_жы,821
_го,820
вад,815
дал,814
бы_,814
лаз,813
чал,812
ылі,811
таг,808
лад,805
дум,804
іль,801
мян,800
мож,791
гад,791
ата,788
яна,788
лів,786
кіх,785
ылу,783
_мн,782
енн,782
скі,781
ўшы,781
уў_,780
ума,779
_до,771
іну,770
ем_,767
_гл,764
зін,763
трэ,763
_ру,760
лус,759
аюч,758
аду,754
тыл,754
_пл,754
ымі,749
_мі,745
бач,745
дав,744
_іх,744
ела,742
ная,740
іна,735
_ко,732
вед,732
два,731
ова,727
рым,726
ыцц,725
ўты,723
_ту,723
аля,722
яне,721
аю_,720
буд,719
цы_,718
г__,717
_бу,715
яшч,715
бра,714
э__,713
удз,712
нае,710
еў_,708
зда,708
са_,706
рап,705
кла,704
ыся,702
ожа,701
_др,701
_ак,701
кай,699
ду_,696
ей_,696
асл,693
пач,693
сё_,693
пам,693
яны,690
маг,687
ыта,686
быў,684
яе_,681
_ап,678
етр,677
дка,674
ўна,672
_лю,668
тал,667
ое_,666
ба_,662
аты,661
сла,660
пар,659
раг,659
ыва,658
лін,657
чна,655
аво,655
мне,651
ман,650
яў_,648
аз_,646
маў,646
гля,645
абі,644
вай,642
рыл,641
мар,634
шчэ,633
_ім,633
гал,631
апр,629
сту,628
гар,628
він,625
анс,625
_зр,623
_ас,623
сел,623
вае,622
лік,621
тав,620
ецц,619
тая,619
чыц,617
вет,612
нач,612
_гр,611
ахо,611
рак,609
ней,608
сто,607
авы,607
аўн,607
оўн,606
каў,604
_ле,602
ляд,601
ані,600
аўд,600
ека,598
жо_,596
аба,596
яко,595
вод,593
яка,591
эма,588
ены,588
_яе,586
чэ_,584
чыў,584
мен,583
паў,583
ваю,583
_яш,581
кая,580
ін_,580
вяр,579
_чы,573
вас,572
ьна,571
раш,571
нар,570
л__,569
ч__,569
азу,569
ную,569
атр,568
чым,568
оры,567
яць,567
ват,566
або,566
аюц,566
аец,565
вял,564
кін,561
азв,558
_дв,557
іра,557
кой,555
асп,555
ств,555
іўс,554
ожн,552
уць,551
ат_,551
нэм,548
_ві,546
рат,544
__е,544
ўсё,543
ядз,543
аса,542
_ро,542
усі,542
нул,541
арэ,541
ыка,538
ына,538
нен,537
юць,537
сты,536
бо_,536
тка,534
кол,532
тыя,532
авя,532
нні,532
спр,531
зра,531
энн,531
абе,528
_ж_,527
рыс,527
лед,526
пыт,524
одн,523
рал,523
бол,523
ру_,521
кір,521
віл,519
нак,518
мет,515
няў,514
вос,514
ер_,513
аме,511
саб,509
чны,506
_но,505
тай,505
рык,505
доб,505
жыц,504
ула,504
зва,504
зас,502
_зв,501
льм,501
мор,497
ола,496
шча,496
аці,496
нэд,495
ўва,493
нь_,491
ве_,490
се_,490
ень,489
рыц,489
абл,489
дны,488
род,487
дас,487
іны,487
_ку,486
ог_,485
ена,485
зап,484
_лі,484
іст,484
льш,482
нсе,482
све,480
яму,480
жна,480
зіў,480
жыв,478
_хо,477
жан,477
ато,477
зал,476
ёй_,476
ыні,475
_рэ,474
овы,473
уме,473
ябе,473
__э,472
ніц,472
_пя,472
аку,471
рыв,469
_ям,469
едз,469
ост,468
рук,466
адв,465
зіц,464
адо,464
зум,463
вол,462
ыст,461
сна,461
блі,460
гу_,459
гав,459
асі,457
нап,457
гі_,455
аце,455
_сц,454
_ры,453
рэб,453
нах,452
кую,452
аск,451
цю_,450
еры,449
ву_,448
аха,447
зь_,447
ус_,446
но_,445
мер,445
дра,442
той,442
_хв,442
важ,442
_кн,437
_зя,437
_со,436
пус,436
пла,435
лы_,433
уст,433
вам,433
свя,431
сім,431
агл,428
тых,428
сцю,427
нек,425
зям,424
аву,424
зен,424
цяг,421
шоў,421
дае,420
ане,420
ашы,420
дзь,420
арт,419
іцц,418
сіл,418
ут_,416
она,416
айш,415
ча_,415
ява,414
дац,414
нка,413
_ін,413
век,412
нія,412
елі,412
нал,411
імі,410
_гу,410
кра,410
хац,409
каг,409
еся,407
рыч,407
руг,406
гра,406
ажы,405
неб,404
эд_,404
вор,404
іне,403
мог,403
тро,402
вел,401
рос,401
мае,400
_зу,399
ц__,398
мац,398
ару,398
гор,397
дзв,397
ыра,397
еце,397
доў,396
ўжо,395
ліч,395
дру,394
кас,394
_ву,393
ніч,393
ню_,393
для,393
рыў,391
ык_,389
гон,388
глы,388
_тв,388
наш,386
олі,385
_дл,385
рну,385
чар,385
_ля,385
шу_,384
веч,384
ьш_,384
ыча,384
зец,384
вяд,383
цел,382
заб,382
чай,381
агу,381
йна,381
ажа,379
пат,378
лов,378
ікі,378
тна,378
_сі,377
заг,377
рын,376
чан,376
шчы,375
нем,375
мес,375
тут,375
ант,374
цяп,374
спы,374
рна,374
асн,374
іры,373
від,371
ода,371
мас,371
нуц,370
япе,370
уха,370
рах,369
ану,367
зам,366
вят,365
абы,364
сь_,364
ту_,364
нна,364
_см,364
роз,364
ом_,363
абр,361
энд,361
сяб,361
айн,360
туп,359
кул,359
уль,359
ура,359
амо,358
вым,357
наз,356
вых,356
дно,356
хто,356
_іс,355
_ўж,355
улі,355
спе,355
кня,354
ням,354
ваг,353
_бя,353
чам,352
інн,351
зад,351
аша,351
ычн,350
нац,350
ік_,350
есц,349
ачу,348
кру,347
ноў,346
тур,346
няз,345
бар,345
лю_,345
выс,344
ўні,343
лэн,343
уўс,343
мат,342
_це,342
лан,340
раф,340
_ўз,339
чак,338
_лэ,338
зіл,338
од_,337
паг,337
слу,337
амы,337
зах,336
про,335
быц,335
дам,334
цац,334
ьмі,333
акр,333
рта,333
рыг,332
ома,332
_ху,332
сце,331
аця,330
_се,329
вяз,328
ьны,328
_му,327
утк,327
гну,327
уды,327
зак,327
бел,326
сло,326
агі,326
уча,326
піс,325
_б_,325
ган,325
уса,325
ока,323
азн,323
хут,321
адч,320
раж,320
ско,320
лаў,319
год,319
рай,319
зус,319
_ша,318
рск,318
звы,318
ука,318
усё,317
адр,317
адс,317
_уз,317
ерх,316
орн,316
лыб,315
лам,315
іда,314
люд,314
плы,313
кон,313
чаў,312
дом,312
жал,312
ўны,311
сар,311
зве,311
зел,310
ячы,309
нны,309
ейк,309
_зм,308
акл,308
анц,308
рыб,308
учы,307
обр,307
рка,307
без,307
зац,307
_аг,306
гру,304
тац,304
поў,303
арс,303
__i,303
ува,303
роў,303
міл,303
апо,303
зні,302
мна,302
існ,302
кац,301
чыс,301
ядо,301
ўля,301
аўл,301
ярэ,301
ок_,300
пан,300
ыі_,300
дым,299
яро,298
ярн,298
дак,298
_кл,298
кну,297
іян,297
лос,297
гат,296
сця,295
бав,295
ату,294
_ат,294
рач,294
віц,294
тае,293
ску,293
i__,293
очы,293
кат,292
гас,292
тор,292
хва,292
еча,292
выч,291
вес,291
нов,290
анд,290
чат,290
бін,290
сал,290
рэч,290
арн,289
аўш,289
дня,289
ец_,288
даю,288
чыл,288
рыз,287
каж,287
эй_,287
_бл,287
ямл,287
зір,286
ужа,286
ано,285
гол,285
рны,285
ках,285
нат,285
тое,284
дан,284
віч,284
_фі,284
ою_,284
роб,284
ях_,283
ыпа,282
ямі,282
асу,282
чор,281
апы,281
ліз,281
вып,280
тую,280
кае,280
ваі,280
алё,279
_зл,279
люб,278
сап,278
упа,278
ута,278
_i_,278
эба,277
дол,276
сме,275
бер,275
акс,275
джа,275
лон,274
сін,274
ўда,274
неп,274
йшо,273
лаг,273
вой,273
тны,273
вык,273
сля,272
зно,271
зем,271
зі_,271
пын,270
_дн,270
оле,270
сус,270
тоў,269
тыр,269
яла,269
су_,269
нд_,269
рва,268
чаг,268
ічы,268
сяч,268
ягн,268
шта,268
пап,267
кое,267
іко,267
_шч,266
біц,266
клі,266
ног,266
яза,265
ерш,265
дык,265
оны,265
яй_,265
рэш,264
чка,263
рхн,263
ціс,263
ког,263
агн,263
обн,263
нта,262
_хт,262
зав,261
біў,261
уск,260
апу,260
нца,259
апт,259
ось,259
еса,259
маю,259
дво,258
сяр,258
алу,258
млі,258
кса,257
ху_,257
ноч,257
здз,257
гшу,256
філ,256
фра,256
йны,255
яда,254
рых,254
чу_,254
тыс,254
юдз,253
айс,253
азі,253
пта,253
еш_,251
кож,250
_чу,249
вец,249
ваё,248
пля,248
выр,248
_шы,248
шын,248
арк,248
выя,247
ніб,247
суд,247
чац,247
зес,247
фес,246
шлі,246
тад,246
йшл,246
зан,246
іні,245
хав,244
ібы,244
ужо,244
сон,244
афе,244
ічн,244
ацк,243
_фа,243
жны,243
рух,242
сы_,242
ўле,242
ішч,242
ята,242
мел,242
нск,241
між,241
ыбі,240
ткі,240
пол,240
ачн,239
рэд,239
рыя,239
апл,238
мін,237
зей,237
рок,237
ятл,236
оць,236
іск,236
_чо,236
_ар,235
огі,235
_бр,234
ывё,234
_лё,234
нос,234
мно,233
паз,232
ўга,232
аім,232
скр,231
амя,231
бяс,231
кта,230
яку,230
хап,230
ошн,230
лу_,229
віў,229
оты,229
ек_,229
сны,228
_ўв,228
коў,228
он_,228
руж,228
шыс,228
дчу,227
_пу,227
май,226
выш,226
рыт,226
_ца,225
ніў,225
_гі,224
сну,224
усе,222
нед,222
тво,222
ўдн,222
лух,222
кур,221
атк,221
ўды,221
зу_,221
слі,221
уты,221
ызн,221
чуў,220
бны,220
вач,220
рый,219
_пі,219
ршы,219
пяц,219
нев,218
тру,218
ыха,217
ыкл,217
зат,217
юцц,217
каю,217
ыро,217
гчы,217
біл,216
сяц,216
яці,216
от_,216
ець,215
зеў,215
усц,214
хоц,214
шні,214
дых,214
лоў,213
пац,213
шка,213
онц,212
аёй,212
окі,212
удн,212
ліц,212
іі_,211
_лы,210
лак,210
мов,210
гле,210
ыня,210
лод,210
ен_,209
ной,209
_уж,209
сле,209
_пы,209
жын,208
апе,207
ька,207
нез,207
іно,207
нут,206
ося,206
гла,206
выг,205
алю,205
ўск,204
рот,204
лян,204
_ам,203
меў,203
кро,203
лац,203
іч_,203
оўг,202
іча,202
скл,202
хал,202
адп,202
ічо,202
ляв,201
лык,201
лей,200
уся,200
цяж,200
ечн,200
яцц,200
ўра,200
зны,200
ціў,199
сум,199
уры,199
агр,198
уда,198
хні,198
цам,198
тыч,198
таб,198
вая,197
чыр,197
нты,197
яма,197
ліў,196
яві,196
вёл,196
ніл,196
абу,196
ез_,196
_тэ,196
_ан,196
йкі,195
огу,195
бна,195
іяк,195
піў,194
звя,194
лес,194
ект,194
агч,194
ццё,194
даб,194
суп,193
лек,193
ця_,193
кіт,193
воч,192
цка,192
яно,192
рэн,191
неш,191
туд,191
_зб,191
аўв,191
нкі,191
уша,190
озн,190
нчы,190
уцц,190
бры,190
ков,190
ерц,190
_аў,189
_хі,189
тэр,189
_ну,189
рог,188
хві,188
ыхо,188
атн,188
чув,188
нел,187
вуч,187
бля,187
умк,187
цік,187
ета,187
шыр,186
чог,186
дку,186
бак,186
онк,186
цен,186
цін,186
тку,186
ніх,186
аўк,185
сяг,185
івы,185
арв,185
дні,184
душ,184
сав,184
бок,183
эўн,183
_фр,183
іцы,182
інш,182
_ів,182
зів,182
дст,182
_ло,181
каш,181
іж_,181
эле,180
_ув,180
асо,180
_зг,180
ціц,180
оча,180
тас,180
ляў,179
чэн,179
пош,178
вон,178
здо,178
ньк,178
асе,177
уўш,177
уга,177
цяб,177
акт,177
ыры,177
емн,176
іса,176
шал,176
фар,176
лял,176
бой,176
нцы,175
ені,175
чкі,175
раю,175
зял,175
аўч,175
бу_,175
ціл,175
быв,175
шых,175
хаў,174
дай,174
сво,174
пэў,173
дры,173
пле,173
жац,172
_шл,172
рэл,172
_цю,172
ўсе,172
няй,171
гна,171
еру,171
угі,171
пот,171
укі,170
аяў,170
неч,170
пай,170
п__,170
стк,169
гам,169
сяд,169
іўн,169
рне,169
ляц,169
цкі,169
очн,169
нда,168
азг,168
ові,168
рох,168
пах,168
луб,167
йск,167
жаў,167
рэс,167
зво,167
евя,167
цар,167
іха,167
бор,167
даз,166
глі,166
жы_,166
асв,166
ойн,166
ўча,166
ыйш,166
ыга,166
пяр,166
жыў,166
ўне,166
яга,166
цяр,165
ха_,165
рож,165
рыш,164
ьні,164
эту,164
ляю,164
яўс,164
іхн,164
оўв,164
бур,163
дап,163
_шк,163
ацы,163
адж,163
аш_,163
еві,163
лка,162
ота,162
_аз,162
орт,162
_сн,162
шце,162
шэн,162
нес,162
піл,162
паб,162
уба,161
ужы,161
зро,161
йка,161
мны,161
леж,161
ніз,161
эшц,160
_ўб,160
ром,160
іўш,160
шаг,160
епа,160
бір,160
_шу,160
іца,160
шым,160
бяз,160
ежа,160
адб,160
хад,160
жка,159
_ах,159
оды,159
віт,159
ерн,159
ўта,159
нін,158
ыгл,158
_цэ,158
айг,158
цеў,158
